transaction_id,price,customer_id,payment_method,timestamp,flag,total_quantity
141358,525.37,3264,Credit Card,2024-02-11 20:30:07,app,10
141359,101.13,8133,Bank Transfer,2024-05-07 09:01:58,app,8
141360,861.03,9297,PayPal,2024-07-01 17:52:46,app,2
141361,140.02,3795,Credit Card,2024-01-30 21:12:43,app,10
141362,197.23,3327,Credit Card,2024-01-03 06:22:09,app,6
141363,976.76,6113,Bank Transfer,2024-03-07 12:05:31,app,3
141364,508.94,3383,PayPal,2024-09-17 19:01:38,app,10
141365,521.6,2963,Credit Card,2024-09-17 19:25:33,app,2
141366,892.55,9464,Credit Card,2024-04-03 08:38:23,app,7
141367,981.68,4502,Bank Transfer,2024-01-23 23:48:23,app,7
141368,276.17,3056,Credit Card,2024-05-26 20:42:23,app,8
141369,500.81,2436,PayPal,2024-07-27 02:45:45,app,3
141370,445.7,3295,Credit Card,2024-06-23 01:29:01,app,4
141371,901.49,697,PayPal,2023-11-17 22:09:06,app,10
141372,269.04,2682,Credit Card,2024-01-26 05:10:35,app,1
141373,137.5,469,Credit Card,2023-10-15 13:49:32,app,5
141374,30.05,1457,Bank Transfer,2024-06-04 05:14:14,app,10
141375,376.65,3265,PayPal,2024-04-17 06:57:07,app,7
141376,924.41,5657,PayPal,2024-04-18 14:43:24,app,9
141377,963.07,9084,Bank Transfer,2024-07-11 09:01:43,app,10
141378,58.98,6925,PayPal,2024-09-03 08:56:39,app,8
141379,282.46,4585,Bank Transfer,2024-03-28 06:52:48,app,8
141380,125.04,3267,Credit Card,2023-10-09 14:15:20,app,7
141381,137.78,8653,Bank Transfer,2024-07-05 03:08:03,app,9
141382,847.56,148,Bank Transfer,2024-06-14 16:02:00,app,8
141383,496.89,901,Bank Transfer,2024-04-28 03:00:15,app,3
141384,872.62,9292,Credit Card,2024-08-25 23:09:42,app,1
141385,403.27,280,Bank Transfer,2024-06-27 22:20:23,app,9
141386,993.09,9532,Credit Card,2023-11-06 05:42:58,app,6
141387,942.2,6878,Bank Transfer,2024-05-13 04:17:20,app,9
141388,828.7,1859,Bank Transfer,2023-10-12 18:58:59,app,2
141389,37.06,8869,Credit Card,2024-04-06 01:39:08,app,1
141390,573.57,1699,PayPal,2024-09-06 00:07:29,app,6
141391,312.88,612,Credit Card,2024-07-25 15:35:40,app,1
141392,755.2,1857,PayPal,2024-07-20 09:31:07,app,3
141393,807.56,2070,PayPal,2023-10-18 13:54:34,app,2
141394,322.26,2867,PayPal,2024-01-28 03:42:09,app,5
141395,537.12,4781,Bank Transfer,2024-06-12 15:38:15,app,2
141396,639.95,755,Bank Transfer,2024-02-12 08:04:33,app,5
141397,80.64,3536,Bank Transfer,2024-08-26 05:18:22,app,3
141398,224.73,2495,PayPal,2023-12-29 03:19:27,app,3
141399,663.21,1601,Bank Transfer,2024-05-04 06:02:31,app,5
141400,733.74,6031,Credit Card,2024-04-25 03:35:06,app,3
141401,343.33,430,PayPal,2023-12-12 11:38:53,app,4
141402,243.6,6140,PayPal,2024-01-22 19:07:08,app,1
141403,184.06,4534,PayPal,2024-03-27 15:27:51,app,9
141404,574.43,5958,Credit Card,2024-05-30 13:06:46,app,6
141405,495.35,6502,Credit Card,2024-01-04 03:00:46,app,10
141406,875.85,3415,Credit Card,2024-07-04 10:22:47,app,4
141407,156.48,6768,Bank Transfer,2024-06-22 18:51:25,app,7
141408,972.46,1478,Bank Transfer,2024-09-21 13:28:59,app,4
141409,178.64,1755,Credit Card,2024-08-11 20:58:10,app,6
141410,826.23,4250,PayPal,2023-12-21 15:33:47,app,6
141411,304.04,4213,PayPal,2024-04-30 06:37:35,app,9
141412,410.05,2429,Bank Transfer,2024-06-17 04:04:13,app,8
141413,410.37,1879,Credit Card,2024-07-21 18:11:35,app,8
141414,333.59,1128,PayPal,2023-10-17 19:12:59,app,2
141415,413.82,402,Bank Transfer,2023-10-09 22:56:27,app,2
141416,531.86,7046,Bank Transfer,2024-09-22 03:37:45,app,8
141417,877.99,343,PayPal,2024-03-17 05:53:35,app,7
141418,164.55,9781,PayPal,2024-09-13 05:10:42,app,2
141419,753.39,2624,Credit Card,2024-02-06 11:21:43,app,6
141420,77.37,7460,Bank Transfer,2024-04-20 08:20:10,app,1
141421,609.49,8589,Bank Transfer,2023-12-19 06:14:24,app,8
141422,422.4,5980,PayPal,2024-02-13 22:43:55,app,6
141423,788.31,3706,Credit Card,2024-01-25 00:39:37,app,7
141424,559.44,6399,Bank Transfer,2024-08-30 01:56:00,app,3
141425,522.0,2534,Bank Transfer,2024-02-10 13:14:52,app,2
141426,653.54,3683,Bank Transfer,2024-05-31 09:34:55,app,7
141427,951.85,1901,Credit Card,2024-06-27 08:10:51,app,10
141428,450.51,9267,Credit Card,2023-11-25 16:29:42,app,10
141429,370.51,1106,Bank Transfer,2024-04-17 19:20:05,app,10
141430,77.6,5601,Credit Card,2024-01-07 00:44:07,app,3
141431,236.42,9449,Credit Card,2024-03-11 06:14:42,app,8
141432,472.41,6229,Bank Transfer,2023-12-21 17:15:41,app,10
141433,26.29,8238,Credit Card,2024-03-17 19:22:58,app,3
141434,398.27,5917,Credit Card,2023-11-07 05:12:20,app,6
141435,855.84,1834,PayPal,2024-03-11 23:44:22,app,5
141436,924.21,8997,Credit Card,2023-12-14 02:08:09,app,10
141437,498.27,5932,Credit Card,2024-06-12 14:44:11,app,1
141438,489.48,6075,PayPal,2023-12-29 05:08:01,app,1
141439,423.74,2777,Bank Transfer,2023-11-19 04:40:42,app,5
141440,616.63,1742,PayPal,2024-03-28 18:36:33,app,2
141441,269.72,5565,Bank Transfer,2023-12-04 15:07:55,app,5
141442,522.73,993,PayPal,2024-07-04 12:27:45,app,9
141443,947.82,9305,PayPal,2024-01-06 03:52:12,app,5
141444,405.52,198,PayPal,2024-02-08 23:02:03,app,1
141445,876.06,1783,PayPal,2024-03-11 18:54:59,app,7
141446,426.92,5403,Credit Card,2024-09-29 15:21:09,app,1
141447,649.26,8542,PayPal,2024-01-15 10:54:19,app,5
141448,460.95,6256,PayPal,2024-04-16 12:29:12,app,4
141449,152.3,9501,Credit Card,2024-05-11 02:05:20,app,2
141450,836.16,4805,Bank Transfer,2024-06-20 05:15:01,app,5
141451,144.88,94,Credit Card,2024-04-05 20:06:39,app,9
141452,396.42,6279,Credit Card,2023-12-04 19:26:44,app,8
141453,918.21,4583,PayPal,2024-08-27 19:36:35,app,3
141454,457.12,8435,Credit Card,2024-06-30 18:24:07,app,3
141455,626.48,7357,PayPal,2024-06-29 04:21:06,app,10
141456,556.77,5163,PayPal,2024-06-22 14:10:11,app,8
141457,511.49,9434,Bank Transfer,2023-11-20 22:10:41,app,5
141458,799.31,233,PayPal,2023-12-29 22:40:32,app,3
141459,39.02,8025,PayPal,2023-11-06 10:53:35,app,3
141460,199.23,8074,Credit Card,2023-10-07 14:52:02,app,9
141461,943.49,7326,Bank Transfer,2024-01-12 22:05:26,app,9
141462,967.41,4783,PayPal,2024-01-30 13:04:49,app,7
141463,98.36,4291,Credit Card,2024-09-25 06:41:14,app,4
141464,448.81,1658,Credit Card,2024-08-19 13:31:00,app,3
141465,753.82,6682,PayPal,2023-10-27 23:58:34,app,9
141466,950.33,8917,Bank Transfer,2024-08-23 01:16:07,app,4
141467,746.1,497,Credit Card,2024-06-20 03:11:23,app,1
141468,357.32,6328,Credit Card,2023-11-19 17:24:16,app,2
141469,266.44,4001,PayPal,2024-08-27 14:25:08,app,8
141470,983.64,8065,PayPal,2023-11-19 12:27:19,app,9
141471,249.7,3582,PayPal,2024-05-12 13:52:02,app,4
141472,29.32,3942,Bank Transfer,2023-12-15 11:07:54,app,5
141473,718.93,8678,PayPal,2023-10-29 23:52:45,app,2
141474,334.1,5252,Bank Transfer,2024-07-01 12:33:58,app,4
141475,749.59,5280,PayPal,2024-08-19 12:58:10,app,5
141476,458.0,3164,Credit Card,2024-04-06 21:19:40,app,7
141477,31.36,8175,PayPal,2023-10-25 09:40:56,app,8
141478,541.99,4989,Credit Card,2024-07-29 00:33:12,app,8
141479,986.08,1298,Credit Card,2024-05-11 23:56:04,app,10
141480,931.16,3203,Bank Transfer,2023-12-30 18:47:42,app,1
141481,362.49,6935,PayPal,2024-01-22 11:04:19,app,5
141482,579.39,953,PayPal,2024-02-28 12:36:47,app,6
141483,55.32,1289,PayPal,2024-06-26 10:19:24,app,6
141484,900.28,7945,Bank Transfer,2024-06-30 07:50:52,app,8
141485,364.58,827,PayPal,2024-01-15 05:26:24,app,9
141486,261.22,3494,Credit Card,2024-07-07 07:45:26,app,8
141487,464.81,1937,Bank Transfer,2024-07-06 10:46:14,app,1
141488,391.34,9207,PayPal,2024-03-01 16:10:23,app,10
141489,466.85,9300,Bank Transfer,2024-03-04 19:30:50,app,1
141490,364.1,3252,Bank Transfer,2023-12-17 17:59:17,app,2
141491,70.21,7943,Bank Transfer,2024-06-01 23:15:00,app,4
141492,918.88,7888,Credit Card,2024-03-10 11:42:59,app,7
141493,170.08,1443,PayPal,2024-08-31 23:42:23,app,2
141494,276.55,2455,Bank Transfer,2024-05-01 08:58:26,app,10
141495,641.1,7206,Bank Transfer,2024-06-05 05:23:21,app,3
141496,481.77,8826,PayPal,2024-06-10 20:02:33,app,2
141497,341.75,4808,Credit Card,2024-05-28 22:03:15,app,2
141498,255.86,9420,Credit Card,2024-02-10 15:42:00,app,1
141499,595.53,9324,Credit Card,2024-03-10 13:20:36,app,5
141500,901.58,4161,Bank Transfer,2024-03-24 06:48:49,app,1
141501,895.63,9950,PayPal,2024-09-05 03:24:13,app,1
141502,418.99,6594,PayPal,2024-04-05 00:05:07,app,9
141503,318.39,8146,PayPal,2024-07-04 12:32:53,app,6
141504,72.87,8231,Credit Card,2024-07-30 15:14:22,app,3
141505,870.4,1557,Bank Transfer,2023-10-06 04:04:53,app,6
141506,354.9,6006,Bank Transfer,2024-07-21 06:01:44,app,3
141507,27.35,8910,Bank Transfer,2023-12-14 05:24:29,app,9
141508,846.8,8807,Credit Card,2024-04-22 01:01:53,app,8
141509,824.9,7223,Credit Card,2024-01-19 00:14:34,app,2
141510,50.76,5702,PayPal,2024-03-23 02:41:58,app,8
141511,529.43,3655,PayPal,2024-07-15 03:09:11,app,9
141512,56.15,5668,Bank Transfer,2023-11-06 16:47:55,app,7
141513,510.1,6701,Bank Transfer,2024-09-05 14:16:05,app,6
141514,303.91,7384,Credit Card,2023-12-31 19:56:51,app,10
141515,534.91,4662,Bank Transfer,2024-07-21 16:11:14,app,2
141516,780.34,740,PayPal,2024-01-09 03:43:20,app,4
141517,603.53,6702,PayPal,2024-09-22 15:55:22,app,10
141518,428.28,1223,Bank Transfer,2024-02-20 16:11:56,app,5
141519,384.96,3267,Bank Transfer,2024-09-22 07:25:56,app,1
141520,963.91,9593,PayPal,2024-05-16 23:24:50,app,3
141521,540.22,5800,Bank Transfer,2023-11-11 13:33:54,app,4
141522,488.24,2846,PayPal,2024-01-07 08:07:31,app,2
141523,392.76,6816,PayPal,2024-04-28 05:11:52,app,7
141524,718.0,7576,PayPal,2024-01-21 13:19:28,app,7
141525,800.94,2137,Bank Transfer,2024-07-04 00:08:17,app,5
141526,341.11,5924,Bank Transfer,2023-11-30 12:51:51,app,8
141527,336.84,9582,Bank Transfer,2024-10-01 00:43:23,app,8
141528,888.12,4263,PayPal,2023-10-25 20:51:38,app,10
141529,769.3,4133,Bank Transfer,2023-12-20 21:23:29,app,8
141530,85.19,8455,Credit Card,2024-05-12 22:38:47,app,6
141531,83.24,7701,Bank Transfer,2024-06-08 00:15:32,app,8
141532,79.86,950,Credit Card,2023-10-19 11:16:42,app,2
141533,121.75,8340,PayPal,2024-09-17 16:54:21,app,6
141534,961.9,3708,Bank Transfer,2023-11-09 18:19:57,app,8
141535,303.25,7773,PayPal,2024-08-03 04:20:26,app,1
141536,909.44,5702,Bank Transfer,2024-06-13 14:17:56,app,9
141537,294.74,784,Credit Card,2024-06-07 00:42:44,app,9
141538,935.48,5092,Credit Card,2024-01-03 14:42:58,app,6
141539,597.5,3546,Bank Transfer,2024-04-13 19:42:53,app,9
141540,490.49,576,Bank Transfer,2024-06-20 08:23:23,app,8
141541,909.3,1880,PayPal,2024-04-21 04:17:01,app,3
141542,424.82,5030,PayPal,2024-08-17 11:39:41,app,1
141543,411.93,531,PayPal,2024-02-02 05:37:34,app,6
141544,760.63,6568,Bank Transfer,2024-04-13 16:56:08,app,1
141545,602.4,9665,Bank Transfer,2023-11-07 01:19:59,app,8
141546,900.75,2226,Bank Transfer,2023-12-21 23:13:53,app,6
141547,554.7,3367,Credit Card,2023-12-05 17:15:12,app,2
141548,764.92,8661,Credit Card,2023-12-16 14:52:46,app,1
141549,813.77,2695,PayPal,2023-12-20 17:46:23,app,5
141550,932.09,295,Bank Transfer,2024-02-05 13:42:47,app,6
141551,542.2,7708,Credit Card,2024-02-01 19:35:45,app,8
141552,744.7,9827,Bank Transfer,2024-01-29 17:44:25,app,5
141553,721.5,8929,Credit Card,2024-06-03 10:47:09,app,1
141554,584.79,7277,Credit Card,2024-02-10 01:00:45,app,6
141555,714.23,1455,Credit Card,2024-06-10 21:21:24,app,2
141556,170.97,2445,Bank Transfer,2024-06-03 12:38:04,app,6
141557,358.62,7081,PayPal,2024-05-05 03:47:39,app,10
141558,944.49,5779,PayPal,2023-12-16 15:25:35,app,10
141559,95.22,2692,PayPal,2023-12-05 00:47:37,app,8
141560,617.29,9474,PayPal,2024-02-16 18:46:59,app,2
141561,985.54,221,Credit Card,2023-10-11 03:29:50,app,9
141562,744.29,1111,Bank Transfer,2023-11-22 02:10:46,app,2
141563,225.86,4216,Credit Card,2023-10-08 19:56:27,app,2
141564,612.12,5773,Bank Transfer,2024-01-15 06:31:01,app,8
141565,269.99,7771,Bank Transfer,2024-01-25 01:53:51,app,8
141566,430.1,3459,PayPal,2024-03-31 09:55:55,app,1
141567,213.3,7460,Credit Card,2024-09-05 18:03:21,app,6
141568,850.09,983,PayPal,2024-02-23 06:05:43,app,4
141569,348.29,6050,Credit Card,2024-05-28 05:42:55,app,8
141570,198.44,9172,PayPal,2024-04-17 15:49:41,app,6
141571,596.79,9412,PayPal,2024-02-16 01:10:09,app,8
141572,879.51,8876,Bank Transfer,2024-02-22 12:43:32,app,7
141573,623.64,8599,Bank Transfer,2024-09-11 17:50:41,app,7
141574,665.96,7541,Credit Card,2023-10-31 20:26:20,app,9
141575,645.8,4903,Bank Transfer,2024-03-31 21:35:50,app,7
141576,475.95,2631,PayPal,2024-09-01 03:01:30,app,7
141577,340.25,5141,PayPal,2023-10-31 09:29:11,app,7
141578,382.72,5438,PayPal,2024-09-11 03:24:14,app,5
141579,727.21,1691,Credit Card,2024-09-04 00:08:21,app,2
141580,753.42,9203,Bank Transfer,2023-12-14 06:08:07,app,8
141581,279.43,2685,Credit Card,2024-07-24 02:59:19,app,5
141582,38.64,949,Credit Card,2024-07-27 07:17:11,app,10
141583,450.34,360,PayPal,2024-03-27 20:14:59,app,7
141584,589.03,3276,PayPal,2023-12-05 10:25:02,app,4
141585,41.47,2890,PayPal,2024-05-01 05:53:42,app,4
141586,102.63,4241,Credit Card,2024-06-30 10:15:05,app,4
141587,965.22,1653,Bank Transfer,2024-03-23 23:41:17,app,7
141588,931.43,5107,Credit Card,2023-10-09 03:19:01,app,8
141589,732.26,2564,Bank Transfer,2024-01-10 15:41:04,app,4
141590,503.18,6057,Credit Card,2024-05-06 18:19:22,app,9
141591,490.18,960,PayPal,2024-08-28 06:42:11,app,1
141592,816.02,7493,Bank Transfer,2024-03-10 20:29:16,app,1
141593,928.1,8579,PayPal,2023-12-30 04:54:15,app,10
141594,657.23,502,PayPal,2024-04-02 02:06:54,app,7
141595,145.23,2174,Credit Card,2024-06-13 12:58:01,app,4
141596,618.39,6616,PayPal,2023-11-24 00:21:33,app,8
141597,245.67,4751,Credit Card,2024-02-29 18:29:10,app,8
141598,406.98,2669,PayPal,2024-08-01 13:08:26,app,1
141599,249.67,7398,Credit Card,2024-06-29 02:15:35,app,1
141600,869.43,8210,PayPal,2024-08-27 01:54:30,app,4
141601,710.3,3699,Credit Card,2023-11-21 14:20:57,app,3
141602,663.77,7132,PayPal,2024-02-20 03:59:22,app,6
141603,471.47,7254,PayPal,2024-09-06 13:14:55,app,8
141604,560.52,9482,Bank Transfer,2024-03-11 17:21:55,app,6
141605,358.59,3611,Bank Transfer,2024-08-01 19:10:42,app,1
141606,593.23,4862,PayPal,2024-05-03 12:32:52,app,7
141607,289.61,9038,PayPal,2024-04-20 02:18:45,app,8
141608,586.8,8522,Credit Card,2024-01-05 03:21:04,app,9
141609,636.34,2894,PayPal,2024-08-06 15:27:04,app,1
141610,833.21,9097,PayPal,2024-05-23 11:52:26,app,9
141611,525.43,8772,PayPal,2024-05-27 05:35:50,app,3
141612,310.61,5452,Bank Transfer,2024-05-21 03:35:29,app,5
141613,125.24,7649,Credit Card,2024-05-22 09:58:38,app,3
141614,731.86,2155,Credit Card,2023-11-15 06:41:29,app,2
141615,417.37,6807,Credit Card,2024-05-10 23:35:35,app,4
141616,990.03,4049,Bank Transfer,2024-01-04 09:55:46,app,1
141617,515.83,9662,Credit Card,2024-04-29 12:15:48,app,10
141618,419.13,9680,PayPal,2023-11-08 13:37:13,app,6
141619,369.35,714,Bank Transfer,2023-10-25 13:08:13,app,8
141620,549.52,2389,PayPal,2023-12-10 23:33:17,app,2
141621,624.96,2103,PayPal,2024-02-01 23:09:53,app,1
141622,182.94,764,Bank Transfer,2024-02-03 11:57:24,app,3
141623,823.33,3016,Credit Card,2024-08-25 03:40:23,app,7
141624,258.29,5133,PayPal,2024-07-23 16:26:34,app,10
141625,655.53,9833,PayPal,2024-06-10 21:45:19,app,5
141626,234.14,9668,Bank Transfer,2024-09-11 03:51:09,app,9
141627,529.53,5940,Bank Transfer,2024-01-03 21:41:22,app,6
141628,501.13,1203,Bank Transfer,2024-03-04 01:46:47,app,5
141629,875.87,8918,PayPal,2023-12-01 09:02:10,app,3
141630,227.66,2486,Bank Transfer,2024-01-20 23:22:38,app,1
141631,639.74,5786,Bank Transfer,2024-03-07 05:35:19,app,5
141632,458.88,1735,Credit Card,2024-03-08 20:38:58,app,2
141633,497.99,9301,Credit Card,2024-02-01 01:55:13,app,2
141634,623.41,2197,Bank Transfer,2023-11-14 18:08:51,app,2
141635,655.75,7850,Credit Card,2024-02-13 01:17:39,app,4
141636,897.71,9972,PayPal,2024-07-20 19:31:54,app,10
141637,363.05,3861,Credit Card,2024-01-29 04:19:08,app,7
141638,970.44,729,PayPal,2023-11-10 15:45:26,app,4
141639,779.91,953,Bank Transfer,2024-04-06 12:36:44,app,10
141640,142.54,9964,Credit Card,2024-07-27 10:41:10,app,6
141641,215.27,5526,PayPal,2023-10-23 00:38:29,app,6
141642,687.28,5513,PayPal,2024-03-02 03:21:08,app,2
141643,634.64,7481,Credit Card,2023-10-19 01:55:52,app,3
141644,605.87,6671,PayPal,2023-12-04 09:14:50,app,3
141645,331.78,564,Credit Card,2024-05-11 21:10:57,app,2
141646,542.51,4754,Credit Card,2024-02-21 01:32:06,app,7
141647,363.5,3932,Bank Transfer,2024-09-24 10:15:04,app,3
141648,318.31,7899,PayPal,2023-11-18 20:23:28,app,1
141649,623.16,1399,Bank Transfer,2024-03-30 19:46:51,app,8
141650,23.95,8998,PayPal,2024-02-29 20:52:33,app,4
141651,524.66,5152,PayPal,2024-03-13 15:48:57,app,2
141652,688.81,8938,Bank Transfer,2024-03-04 23:37:47,app,9
141653,748.15,8779,Bank Transfer,2024-06-12 11:16:21,app,2
141654,100.49,7124,Bank Transfer,2023-11-23 21:01:28,app,8
141655,518.82,1249,Bank Transfer,2024-08-21 20:57:41,app,2
141656,978.39,3506,Bank Transfer,2024-08-31 17:48:22,app,8
141657,964.76,7578,Bank Transfer,2024-05-16 00:54:44,app,9
141658,49.75,7267,Credit Card,2023-12-29 00:33:45,app,2
141659,28.71,2592,Bank Transfer,2023-12-29 04:01:07,app,5
141660,934.19,4430,PayPal,2024-03-28 00:08:54,app,10
141661,776.03,4503,PayPal,2024-01-05 20:47:19,app,2
141662,306.91,4356,Credit Card,2023-11-02 06:39:22,app,4
141663,269.55,8762,Credit Card,2024-06-23 20:30:42,app,7
141664,852.55,7313,PayPal,2023-10-14 05:25:50,app,10
141665,530.71,528,Credit Card,2024-04-26 11:54:29,app,7
141666,84.8,5385,Credit Card,2024-03-26 16:47:23,app,9
141667,786.38,7106,Bank Transfer,2024-01-08 17:51:13,app,10
141668,880.95,2491,Credit Card,2023-12-12 11:48:59,app,2
141669,662.86,4088,Credit Card,2024-05-20 05:04:07,app,5
141670,577.16,6479,PayPal,2024-03-16 22:23:32,app,7
141671,505.43,5273,PayPal,2024-03-11 21:14:27,app,5
141672,39.31,6150,Credit Card,2023-11-19 22:47:40,app,5
141673,803.66,1139,Bank Transfer,2024-07-31 11:51:00,app,8
141674,226.38,1395,PayPal,2024-05-19 06:02:26,app,1
141675,476.83,7554,Credit Card,2024-01-15 05:39:32,app,6
141676,615.27,9411,Bank Transfer,2024-09-26 09:29:15,app,4
141677,199.67,3611,Bank Transfer,2024-01-03 00:24:35,app,4
141678,634.89,8318,PayPal,2024-09-11 15:40:19,app,5
141679,944.55,6276,Credit Card,2024-09-09 23:20:34,app,8
141680,901.85,7683,Credit Card,2024-07-12 17:59:26,app,1
141681,379.42,776,PayPal,2024-02-15 13:53:54,app,2
141682,60.09,8647,Credit Card,2024-05-29 00:37:42,app,5
141683,371.03,9786,Credit Card,2024-09-10 23:43:36,app,9
141684,786.48,7175,PayPal,2023-12-23 15:32:24,app,8
141685,336.72,9443,Credit Card,2024-01-25 16:50:42,app,8
141686,780.5,36,Credit Card,2024-09-30 18:44:05,app,3
141687,244.02,321,Bank Transfer,2024-09-25 09:49:18,app,5
141688,889.68,1403,Bank Transfer,2024-04-03 14:00:49,app,8
141689,107.92,8013,Bank Transfer,2023-12-13 20:51:40,app,10
141690,547.11,3148,PayPal,2024-03-05 05:56:42,app,1
141691,293.77,5981,Bank Transfer,2024-03-21 08:10:42,app,2
141692,849.38,9792,PayPal,2024-09-01 12:50:20,app,2
141693,613.17,643,PayPal,2024-08-12 04:58:17,app,10
141694,875.63,2560,Credit Card,2024-04-12 23:41:04,app,1
141695,842.98,3454,Bank Transfer,2024-07-08 09:16:28,app,5
141696,551.31,3310,Credit Card,2023-10-11 17:43:47,app,7
141697,758.4,8025,PayPal,2024-03-04 19:49:48,app,10
141698,230.77,1402,Bank Transfer,2024-05-18 13:18:32,app,3
141699,317.35,8525,PayPal,2024-01-12 22:44:17,app,6
141700,638.78,8024,Bank Transfer,2024-06-18 20:11:53,app,2
141701,146.23,1502,Credit Card,2024-08-28 22:27:50,app,10
141702,875.69,3551,Bank Transfer,2024-05-11 10:14:01,app,9
141703,746.85,7420,Credit Card,2023-12-10 13:39:03,app,2
141704,382.13,9053,PayPal,2024-08-08 01:54:01,app,4
141705,760.57,3831,Bank Transfer,2024-04-15 14:00:58,app,10
141706,293.4,8057,PayPal,2024-03-25 22:47:56,app,5
141707,66.04,8694,Bank Transfer,2024-07-18 14:20:26,app,1
141708,616.54,6261,Credit Card,2024-03-03 19:09:52,app,3
141709,153.39,6152,Bank Transfer,2024-01-29 03:29:21,app,3
141710,221.47,3347,PayPal,2024-01-25 18:51:48,app,2
141711,257.65,4995,Bank Transfer,2024-07-15 20:46:34,app,5
141712,401.64,4997,Bank Transfer,2024-09-02 19:32:04,app,1
141713,603.66,7034,Credit Card,2024-09-14 22:34:04,app,6
141714,351.33,4106,PayPal,2024-09-10 15:07:24,app,2
141715,524.89,8585,Credit Card,2023-10-27 03:06:09,app,6
141716,930.17,4653,Credit Card,2024-06-21 03:39:14,app,4
141717,448.52,2568,Bank Transfer,2024-03-21 16:35:58,app,6
141718,507.59,4507,Credit Card,2024-09-20 14:10:12,app,2
141719,515.24,4723,PayPal,2024-05-21 17:14:43,app,10
141720,783.93,6041,Credit Card,2024-08-12 09:54:48,app,1
141721,721.81,630,PayPal,2024-08-25 02:21:55,app,1
141722,403.9,3582,Credit Card,2024-08-18 18:03:04,app,8
141723,273.01,674,PayPal,2024-03-02 22:09:12,app,3
141724,442.4,1668,PayPal,2024-06-14 00:05:01,app,6
141725,587.32,6234,Credit Card,2023-11-19 03:26:44,app,10
141726,754.95,3262,PayPal,2023-10-10 09:30:05,app,7
141727,742.88,1510,PayPal,2023-11-12 20:23:58,app,5
141728,486.78,5960,Bank Transfer,2024-06-26 09:22:16,app,7
141729,942.97,1270,Credit Card,2023-11-20 12:54:42,app,4
141730,345.69,308,Credit Card,2024-07-08 17:25:35,app,10
141731,969.93,4704,Bank Transfer,2024-06-28 08:08:22,app,6
141732,235.15,3378,PayPal,2024-05-20 21:15:57,app,9
141733,316.21,8623,PayPal,2024-07-02 12:01:12,app,3
141734,658.3,6819,PayPal,2024-05-06 15:59:27,app,3
141735,737.74,8400,Bank Transfer,2024-08-26 17:10:58,app,9
141736,255.97,2716,Bank Transfer,2024-08-07 11:02:03,app,2
141737,230.71,24,Bank Transfer,2024-03-06 21:02:59,app,4
141738,496.27,2609,PayPal,2024-04-26 15:50:51,app,8
141739,75.45,664,Bank Transfer,2024-01-06 14:46:54,app,5
141740,998.43,9017,PayPal,2024-10-01 23:43:08,app,8
141741,525.0,4427,Bank Transfer,2024-09-05 08:54:32,app,3
141742,436.84,8448,PayPal,2024-04-15 12:57:28,app,9
141743,200.93,5270,PayPal,2024-09-29 05:16:31,app,5
141744,272.76,5275,Bank Transfer,2024-09-13 02:02:22,app,5
141745,941.15,9781,PayPal,2024-02-24 12:07:57,app,4
141746,177.62,5707,Credit Card,2024-01-20 02:08:12,app,3
